Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor_Volume_Change_mm3,Tumor_Volume_Change_pct,Weight_Category,Age_Group,Study_Phase
q511,Zoniferol,Female,2,28.0,10,50.31164687,0,5.311646869999997,11.8,Heavy (>22g),0–6 mo,Early (0–10)
q511,Zoniferol,Female,2,28.0,15,52.13308139,0,7.133081390000001,15.85,Heavy (>22g),0–6 mo,Mid (11–25)
q511,Zoniferol,Female,2,28.0,20,52.67271205,0,7.672712050000001,17.05,Heavy (>22g),0–6 mo,Mid (11–25)
q511,Zoniferol,Female,2,28.0,25,57.25758287,0,12.25758287,27.24,Heavy (>22g),0–6 mo,Mid (11–25)
q511,Zoniferol,Female,2,28.0,30,59.3643535,1,14.3643535,31.92,Heavy (>22g),0–6 mo,Late (26–45)
q511,Zoniferol,Female,2,28.0,35,60.83866059,1,15.838660590000003,35.2,Heavy (>22g),0–6 mo,Late (26–45)
q511,Zoniferol,Female,2,28.0,40,63.19442807,2,18.19442807,40.43,Heavy (>22g),0–6 mo,Late (26–45)
q511,Zoniferol,Female,2,28.0,45,68.61106075,3,23.611060749999993,52.47,Heavy (>22g),0–6 mo,Late (26–45)
q582,Placebo,Male,5,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
q582,Placebo,Male,5,30.0,5,45.95539895,1,0.9553989500000029,2.12,Heavy (>22g),0–6 mo,Early (0–10)
q582,Placebo,Male,5,30.0,10,47.01357514,1,2.0135751400000004,4.47,Heavy (>22g),0–6 mo,Early (0–10)
q582,Placebo,Male,5,30.0,15,48.32264018,2,3.3226401800000005,7.38,Heavy (>22g),0–6 mo,Mid (11–25)
q582,Placebo,Male,5,30.0,20,51.18597648,2,6.185976480000001,13.75,Heavy (>22g),0–6 mo,Mid (11–25)
q582,Placebo,Male,5,30.0,25,51.96821056,2,6.968210560000003,15.48,Heavy (>22g),0–6 mo,Mid (11–25)
q582,Placebo,Male,5,30.0,30,52.6488935,2,7.6488935,17.0,Heavy (>22g),0–6 mo,Late (26–45)
q582,Placebo,Male,5,30.0,35,53.71315792,2,8.71315792,19.36,Heavy (>22g),0–6 mo,Late (26–45)
q633,Zoniferol,Male,12,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
q633,Zoniferol,Male,12,25.0,5,47.18380215,0,2.183802149999998,4.85,Heavy (>22g),7–12 mo,Early (0–10)
q633,Zoniferol,Male,12,25.0,10,49.00186559,0,4.001865590000001,8.89,Heavy (>22g),7–12 mo,Early (0–10)
q633,Zoniferol,Male,12,25.0,15,50.5835573,1,5.5835573000000025,12.41,Heavy (>22g),7–12 mo,Mid (11–25)
q633,Zoniferol,Male,12,25.0,20,53.28728681,1,8.287286809999998,18.42,Heavy (>22g),7–12 mo,Mid (11–25)
q633,Zoniferol,Male,12,25.0,25,55.6831017,1,10.683101700000002,23.74,Heavy (>22g),7–12 mo,Mid (11–25)
q633,Zoniferol,Male,12,25.0,30,58.05725257,1,13.057252570000003,29.02,Heavy (>22g),7–12 mo,Late (26–45)
q633,Zoniferol,Male,12,25.0,35,63.1256593,1,18.125659300000002,40.28,Heavy (>22g),7–12 mo,Late (26–45)
q633,Zoniferol,Male,12,25.0,40,68.49863876,2,23.498638760000006,52.22,Heavy (>22g),7–12 mo,Late (26–45)
q633,Zoniferol,Male,12,25.0,45,70.82779631,2,25.827796309999997,57.4,Heavy (>22g),7–12 mo,Late (26–45)
q787,Placebo,Male,17,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
q787,Placebo,Male,17,27.0,5,47.11661587,0,2.116615869999997,4.7,Heavy (>22g),13–24 mo,Early (0–10)
q787,Placebo,Male,17,27.0,10,48.59386234,1,3.593862340000001,7.99,Heavy (>22g),13–24 mo,Early (0–10)
q787,Placebo,Male,17,27.0,15,49.21773243,2,4.217732429999998,9.37,Heavy (>22g),13–24 mo,Mid (11–25)
q787,Placebo,Male,17,27.0,20,50.22993419,2,5.229934190000002,11.62,Heavy (>22g),13–24 mo,Mid (11–25)
q787,Placebo,Male,17,27.0,25,52.71318786,2,7.713187859999998,17.14,Heavy (>22g),13–24 mo,Mid (11–25)
q787,Placebo,Male,17,27.0,30,55.03620625,2,10.03620625,22.3,Heavy (>22g),13–24 mo,Late (26–45)
q787,Placebo,Male,17,27.0,35,60.33385242,3,15.33385242,34.08,Heavy (>22g),13–24 mo,Late (26–45)
q787,Placebo,Male,17,27.0,40,62.0341267,3,17.0341267,37.85,Heavy (>22g),13–24 mo,Late (26–45)
q787,Placebo,Male,17,27.0,45,66.09647477,3,21.09647477,46.88,Heavy (>22g),13–24 mo,Late (26–45)
r107,Propriva,Female,2,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
r107,Propriva,Female,2,28.0,5,48.51342027,0,3.5134202699999975,7.81,Heavy (>22g),0–6 mo,Early (0–10)
r107,Propriva,Female,2,28.0,10,49.18601052,0,4.1860105200000035,9.3,Heavy (>22g),0–6 mo,Early (0–10)
r107,Propriva,Female,2,28.0,15,53.09033546,0,8.090335459999999,17.98,Heavy (>22g),0–6 mo,Mid (11–25)
r107,Propriva,Female,2,28.0,20,55.2638584,0,10.263858399999997,22.81,Heavy (>22g),0–6 mo,Mid (11–25)
r107,Propriva,Female,2,28.0,25,57.70666715,1,12.706667150000001,28.24,Heavy (>22g),0–6 mo,Mid (11–25)
r107,Propriva,Female,2,28.0,30,58.40647256,1,13.406472559999997,29.79,Heavy (>22g),0–6 mo,Late (26–45)
r157,Capomulin,Male,22,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
r157,Capomulin,Male,22,25.0,5,45.59706359,0,0.5970635899999976,1.33,Heavy (>22g),13–24 mo,Early (0–10)
r157,Capomulin,Male,22,25.0,10,46.05960827,0,1.0596082699999982,2.35,Heavy (>22g),13–24 mo,Early (0–10)
r157,Capomulin,Male,22,25.0,15,46.53920617,0,1.53920617,3.42,Heavy (>22g),13–24 mo,Mid (11–25)
r604,Naftisol,Male,7,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
r604,Naftisol,Male,7,30.0,5,47.06774448,1,2.0677444800000018,4.59,Heavy (>22g),7–12 mo,Early (0–10)
r604,Naftisol,Male,7,30.0,10,48.78655957,1,3.7865595700000014,8.41,Heavy (>22g),7–12 mo,Early (0–10)
r604,Naftisol,Male,7,30.0,15,51.07452073,1,6.074520730000003,13.5,Heavy (>22g),7–12 mo,Mid (11–25)
r604,Naftisol,Male,7,30.0,20,51.90275292,1,6.9027529199999975,15.34,Heavy (>22g),7–12 mo,Mid (11–25)
r604,Naftisol,Male,7,30.0,25,52.93685812,1,7.936858119999997,17.64,Heavy (>22g),7–12 mo,Mid (11–25)
r604,Naftisol,Male,7,30.0,30,54.68821536,2,9.688215360000001,21.53,Heavy (>22g),7–12 mo,Late (26–45)
r604,Naftisol,Male,7,30.0,35,59.21700015,2,14.217000149999997,31.59,Heavy (>22g),7–12 mo,Late (26–45)
r604,Naftisol,Male,7,30.0,40,60.18611531,2,15.186115309999998,33.75,Heavy (>22g),7–12 mo,Late (26–45)
r604,Naftisol,Male,7,30.0,45,62.67075904,3,17.67075904,39.27,Heavy (>22g),7–12 mo,Late (26–45)
r701,Naftisol,Male,21,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
r701,Naftisol,Male,21,25.0,5,46.88697137,0,1.8869713699999977,4.19,Heavy (>22g),13–24 mo,Early (0–10)
r701,Naftisol,Male,21,25.0,10,49.65459636,0,4.654596359999999,10.34,Heavy (>22g),13–24 mo,Early (0–10)
r701,Naftisol,Male,21,25.0,15,52.48480443,0,7.484804429999997,16.63,Heavy (>22g),13–24 mo,Mid (11–25)
r701,Naftisol,Male,21,25.0,20,54.11413742,0,9.114137419999999,20.25,Heavy (>22g),13–24 mo,Mid (11–25)
r701,Naftisol,Male,21,25.0,25,57.89848998,1,12.89848998,28.66,Heavy (>22g),13–24 mo,Mid (11–25)
r701,Naftisol,Male,21,25.0,30,60.34181872,1,15.34181872,34.09,Heavy (>22g),13–24 mo,Late (26–45)
r701,Naftisol,Male,21,25.0,35,64.73001045,1,19.730010449999995,43.84,Heavy (>22g),13–24 mo,Late (26–45)
r701,Naftisol,Male,21,25.0,40,66.64072178,1,21.640721780000007,48.09,Heavy (>22g),13–24 mo,Late (26–45)
r701,Naftisol,Male,21,25.0,45,69.77854407,1,24.778544069999995,55.06,Heavy (>22g),13–24 mo,Late (26–45)
r850,Placebo,Male,5,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
r850,Placebo,Male,5,30.0,5,46.86291194,0,1.8629119399999965,4.14,Heavy (>22g),0–6 mo,Early (0–10)
r850,Placebo,Male,5,30.0,10,48.51509085,1,3.51509085,7.81,Heavy (>22g),0–6 mo,Early (0–10)
r850,Placebo,Male,5,30.0,15,50.21860469,1,5.218604689999999,11.6,Heavy (>22g),0–6 mo,Mid (11–25)
s121,Infubinol,Male,23,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
s121,Infubinol,Male,23,26.0,5,45.63566174,1,0.6356617400000033,1.41,Heavy (>22g),13–24 mo,Early (0–10)
s121,Infubinol,Male,23,26.0,10,49.04883479,1,4.048834790000001,9.0,Heavy (>22g),13–24 mo,Early (0–10)
s121,Infubinol,Male,23,26.0,15,50.82456031,2,5.8245603100000025,12.94,Heavy (>22g),13–24 mo,Mid (11–25)
s121,Infubinol,Male,23,26.0,20,52.0050659,2,7.005065899999998,15.57,Heavy (>22g),13–24 mo,Mid (11–25)
s121,Infubinol,Male,23,26.0,25,55.65068132,2,10.650681319999997,23.67,Heavy (>22g),13–24 mo,Mid (11–25)
s141,Propriva,Male,8,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
s141,Propriva,Male,8,25.0,5,45.83113434,0,0.8311343399999984,1.85,Heavy (>22g),7–12 mo,Early (0–10)
s141,Propriva,Male,8,25.0,10,47.23569156,0,2.2356915599999994,4.97,Heavy (>22g),7–12 mo,Early (0–10)
s141,Propriva,Male,8,25.0,15,49.23234538,1,4.232345379999998,9.41,Heavy (>22g),7–12 mo,Mid (11–25)
s141,Propriva,Male,8,25.0,20,51.6216457,1,6.621645700000002,14.71,Heavy (>22g),7–12 mo,Mid (11–25)
s141,Propriva,Male,8,25.0,25,53.80437038,1,8.804370380000002,19.57,Heavy (>22g),7–12 mo,Mid (11–25)
s141,Propriva,Male,8,25.0,30,55.84141007,1,10.841410070000002,24.09,Heavy (>22g),7–12 mo,Late (26–45)
s152,Placebo,Female,4,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
s152,Placebo,Female,4,30.0,5,47.4590529,1,2.459052900000003,5.46,Heavy (>22g),0–6 mo,Early (0–10)
s152,Placebo,Female,4,30.0,10,52.1816442,2,7.181644200000001,15.96,Heavy (>22g),0–6 mo,Early (0–10)
s152,Placebo,Female,4,30.0,15,57.22498064,2,12.224980639999998,27.17,Heavy (>22g),0–6 mo,Mid (11–25)
s152,Placebo,Female,4,30.0,20,62.35160945,2,17.351609449999998,38.56,Heavy (>22g),0–6 mo,Mid (11–25)
s152,Placebo,Female,4,30.0,25,64.11914213,2,19.11914213,42.49,Heavy (>22g),0–6 mo,Mid (11–25)
s166,Placebo,Male,19,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
s166,Placebo,Male,19,27.0,5,47.18678778,0,2.186787780000003,4.86,Heavy (>22g),13–24 mo,Early (0–10)
s166,Placebo,Male,19,27.0,10,49.00012468,0,4.000124679999999,8.89,Heavy (>22g),13–24 mo,Early (0–10)
s187,Propriva,Male,22,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
s187,Propriva,Male,22,25.0,5,47.57671761,1,2.576717610000003,5.73,Heavy (>22g),13–24 mo,Early (0–10)
s187,Propriva,Male,22,25.0,10,48.14635121,1,3.146351209999999,6.99,Heavy (>22g),13–24 mo,Early (0–10)
s187,Propriva,Male,22,25.0,15,52.08163225,1,7.081632249999998,15.74,Heavy (>22g),13–24 mo,Mid (11–25)
s187,Propriva,Male,22,25.0,20,53.74473406,1,8.744734059999999,19.43,Heavy (>22g),13–24 mo,Mid (11–25)
s187,Propriva,Male,22,25.0,25,56.48521984,1,11.48521984,25.52,Heavy (>22g),13–24 mo,Mid (11–25)
s187,Propriva,Male,22,25.0,30,60.00878263,2,15.008782629999999,33.35,Heavy (>22g),13–24 mo,Late (26–45)
s337,Zoniferol,Male,14,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
s337,Zoniferol,Male,14,27.0,5,46.84985157,0,1.8498515699999984,4.11,Heavy (>22g),13–24 mo,Early (0–10)
s337,Zoniferol,Male,14,27.0,10,47.8944415,0,2.8944414999999992,6.43,Heavy (>22g),13–24 mo,Early (0–10)
s337,Zoniferol,Male,14,27.0,15,48.57151582,0,3.571515820000002,7.94,Heavy (>22g),13–24 mo,Mid (11–25)
s337,Zoniferol,Male,14,27.0,20,49.20205408,1,4.2020540800000035,9.34,Heavy (>22g),13–24 mo,Mid (11–25)
s337,Zoniferol,Male,14,27.0,25,50.9706889,2,5.970688899999999,13.27,Heavy (>22g),13–24 mo,Mid (11–25)
s337,Zoniferol,Male,14,27.0,30,52.74771768,3,7.747717680000001,17.22,Heavy (>22g),13–24 mo,Late (26–45)
s337,Zoniferol,Male,14,27.0,35,54.81081251,3,9.810812509999998,21.8,Heavy (>22g),13–24 mo,Late (26–45)
s337,Zoniferol,Male,14,27.0,40,56.99481589,4,11.994815889999998,26.66,Heavy (>22g),13–24 mo,Late (26–45)
s337,Zoniferol,Male,14,27.0,45,62.10965102,4,17.10965102,38.02,Heavy (>22g),13–24 mo,Late (26–45)
s565,Stelasyn,Female,3,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
s565,Stelasyn,Female,3,29.0,5,48.24255218,0,3.242552179999997,7.21,Heavy (>22g),0–6 mo,Early (0–10)
s565,Stelasyn,Female,3,29.0,10,52.7775271,0,7.7775271,17.28,Heavy (>22g),0–6 mo,Early (0–10)
s565,Stelasyn,Female,3,29.0,15,54.32831664,1,9.328316639999997,20.73,Heavy (>22g),0–6 mo,Mid (11–25)
s565,Stelasyn,Female,3,29.0,20,57.04618912,1,12.046189120000001,26.77,Heavy (>22g),0–6 mo,Mid (11–25)
s565,Stelasyn,Female,3,29.0,25,58.55361079,1,13.55361079,30.12,Heavy (>22g),0–6 mo,Mid (11–25)
s565,Stelasyn,Female,3,29.0,30,63.66896678,1,18.668966779999998,41.49,Heavy (>22g),0–6 mo,Late (26–45)
s565,Stelasyn,Female,3,29.0,35,64.77657909,2,19.77657909,43.95,Heavy (>22g),0–6 mo,Late (26–45)
s565,Stelasyn,Female,3,29.0,40,67.22100698,2,22.22100698,49.38,Heavy (>22g),0–6 mo,Late (26–45)
s565,Stelasyn,Female,3,29.0,45,72.58896447,2,27.588964469999993,61.31,Heavy (>22g),0–6 mo,Late (26–45)
s619,Stelasyn,Male,22,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
s619,Stelasyn,Male,22,30.0,5,46.60226878,0,1.6022687800000028,3.56,Heavy (>22g),13–24 mo,Early (0–10)
t198,Propriva,Male,22,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
t198,Propriva,Male,22,26.0,5,47.46126052,0,2.4612605200000033,5.47,Heavy (>22g),13–24 mo,Early (0–10)
t198,Propriva,Male,22,26.0,10,49.00080978,1,4.000809779999997,8.89,Heavy (>22g),13–24 mo,Early (0–10)
t198,Propriva,Male,22,26.0,15,49.7811808,2,4.781180800000001,10.62,Heavy (>22g),13–24 mo,Mid (11–25)
t198,Propriva,Male,22,26.0,20,51.49073998,3,6.490739980000001,14.42,Heavy (>22g),13–24 mo,Mid (11–25)
t198,Propriva,Male,22,26.0,25,56.18466399,3,11.184663989999997,24.85,Heavy (>22g),13–24 mo,Mid (11–25)
t198,Propriva,Male,22,26.0,30,56.92497431,3,11.924974310000003,26.5,Heavy (>22g),13–24 mo,Late (26–45)
t198,Propriva,Male,22,26.0,35,57.73594116,3,12.735941160000003,28.3,Heavy (>22g),13–24 mo,Late (26–45)
t198,Propriva,Male,22,26.0,40,59.12995997,4,14.129959970000002,31.4,Heavy (>22g),13–24 mo,Late (26–45)
t198,Propriva,Male,22,26.0,45,64.91136268,4,19.911362679999996,44.25,Heavy (>22g),13–24 mo,Late (26–45)
t451,Stelasyn,Male,8,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
t451,Stelasyn,Male,8,29.0,5,48.04713882,0,3.0471388200000007,6.77,Heavy (>22g),7–12 mo,Early (0–10)
t451,Stelasyn,Male,8,29.0,10,48.95791906,0,3.957919060000002,8.8,Heavy (>22g),7–12 mo,Early (0–10)
t451,Stelasyn,Male,8,29.0,15,49.65278772,0,4.652787719999999,10.34,Heavy (>22g),7–12 mo,Mid (11–25)
t451,Stelasyn,Male,8,29.0,20,51.06367793,0,6.063677929999997,13.47,Heavy (>22g),7–12 mo,Mid (11–25)
t451,Stelasyn,Male,8,29.0,25,55.52755345,0,10.52755345,23.39,Heavy (>22g),7–12 mo,Mid (11–25)
t451,Stelasyn,Male,8,29.0,30,59.27582268,0,14.275822679999997,31.72,Heavy (>22g),7–12 mo,Late (26–45)
t451,Stelasyn,Male,8,29.0,35,63.75698964,0,18.75698964,41.68,Heavy (>22g),7–12 mo,Late (26–45)
t451,Stelasyn,Male,8,29.0,40,67.65479599,1,22.654795989999997,50.34,Heavy (>22g),7–12 mo,Late (26–45)
t451,Stelasyn,Male,8,29.0,45,68.7116302,1,23.711630200000002,52.69,Heavy (>22g),7–12 mo,Late (26–45)
t573,Ceftamin,Female,15,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
t718,Placebo,Female,10,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
t718,Placebo,Female,10,30.0,5,45.92125272,1,0.9212527199999982,2.05,Heavy (>22g),7–12 mo,Early (0–10)
t718,Placebo,Female,10,30.0,10,46.39268805,1,1.3926880499999967,3.09,Heavy (>22g),7–12 mo,Early (0–10)
t718,Placebo,Female,10,30.0,15,48.08512552,1,3.0851255199999983,6.86,Heavy (>22g),7–12 mo,Mid (11–25)
t718,Placebo,Female,10,30.0,20,52.6367,2,7.636699999999998,16.97,Heavy (>22g),7–12 mo,Mid (11–25)
t718,Placebo,Female,10,30.0,25,55.87658787,3,10.876587870000002,24.17,Heavy (>22g),7–12 mo,Mid (11–25)
t718,Placebo,Female,10,30.0,30,57.70411372,3,12.704113720000002,28.23,Heavy (>22g),7–12 mo,Late (26–45)
t718,Placebo,Female,10,30.0,35,60.46389851,3,15.46389851,34.36,Heavy (>22g),7–12 mo,Late (26–45)
t718,Placebo,Female,10,30.0,40,61.5303989,3,16.5303989,36.73,Heavy (>22g),7–12 mo,Late (26–45)
t718,Placebo,Female,10,30.0,45,63.42369517,4,18.423695170000002,40.94,Heavy (>22g),7–12 mo,Late (26–45)
t724,Naftisol,Female,2,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
t724,Naftisol,Female,2,25.0,5,46.35925829,0,1.3592582899999996,3.02,Heavy (>22g),0–6 mo,Early (0–10)
t724,Naftisol,Female,2,25.0,10,50.70389965,0,5.703899649999997,12.68,Heavy (>22g),0–6 mo,Early (0–10)
t724,Naftisol,Female,2,25.0,15,55.58461724,0,10.58461724,23.52,Heavy (>22g),0–6 mo,Mid (11–25)
t724,Naftisol,Female,2,25.0,20,57.22940914,0,12.229409140000001,27.18,Heavy (>22g),0–6 mo,Mid (11–25)
t724,Naftisol,Female,2,25.0,25,59.82606797,1,14.826067969999997,32.95,Heavy (>22g),0–6 mo,Mid (11–25)
t724,Naftisol,Female,2,25.0,30,64.2345947,2,19.234594700000002,42.74,Heavy (>22g),0–6 mo,Late (26–45)
t724,Naftisol,Female,2,25.0,35,67.74432795,2,22.74432795,50.54,Heavy (>22g),0–6 mo,Late (26–45)
t724,Naftisol,Female,2,25.0,40,69.72832559,2,24.728325589999997,54.95,Heavy (>22g),0–6 mo,Late (26–45)
t724,Naftisol,Female,2,25.0,45,75.11328801,2,30.113288010000005,66.92,Heavy (>22g),0–6 mo,Late (26–45)
t994,Placebo,Male,14,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
t994,Placebo,Male,14,30.0,5,47.8914871,0,2.891487099999999,6.43,Heavy (>22g),13–24 mo,Early (0–10)
t994,Placebo,Male,14,30.0,10,52.6141635,1,7.6141634999999965,16.92,Heavy (>22g),13–24 mo,Early (0–10)
t994,Placebo,Male,14,30.0,15,53.45863887,1,8.458638870000001,18.8,Heavy (>22g),13–24 mo,Mid (11–25)
t994,Placebo,Male,14,30.0,20,56.52795159,1,11.52795159,25.62,Heavy (>22g),13–24 mo,Mid (11–25)
u149,Ceftamin,Male,24,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
u149,Ceftamin,Male,24,29.0,5,45.79206792,0,0.7920679200000009,1.76,Heavy (>22g),13–24 mo,Early (0–10)
u149,Ceftamin,Male,24,29.0,10,47.40483439,0,2.4048343899999978,5.34,Heavy (>22g),13–24 mo,Early (0–10)
u149,Ceftamin,Male,24,29.0,15,48.52237343,0,3.522373430000002,7.83,Heavy (>22g),13–24 mo,Mid (11–25)
u149,Ceftamin,Male,24,29.0,20,50.37805789,0,5.378057890000001,11.95,Heavy (>22g),13–24 mo,Mid (11–25)
u149,Ceftamin,Male,24,29.0,25,52.92534846,0,7.925348460000002,17.61,Heavy (>22g),13–24 mo,Mid (11–25)
u153,Ceftamin,Female,11,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
u327,Ketapril,Male,17,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
u327,Ketapril,Male,17,25.0,5,45.69418805,0,0.6941880500000011,1.54,Heavy (>22g),13–24 mo,Early (0–10)
u327,Ketapril,Male,17,25.0,10,49.23525948,0,4.235259480000003,9.41,Heavy (>22g),13–24 mo,Early (0–10)
u327,Ketapril,Male,17,25.0,15,50.65996437,0,5.659964369999997,12.58,Heavy (>22g),13–24 mo,Mid (11–25)
u327,Ketapril,Male,17,25.0,20,53.18987907,0,8.189879070000003,18.2,Heavy (>22g),13–24 mo,Mid (11–25)
u327,Ketapril,Male,17,25.0,25,56.05963409,0,11.059634090000003,24.58,Heavy (>22g),13–24 mo,Mid (11–25)
u327,Ketapril,Male,17,25.0,30,57.31407239,0,12.31407239,27.36,Heavy (>22g),13–24 mo,Late (26–45)
u327,Ketapril,Male,17,25.0,35,58.08902837,1,13.089028370000001,29.09,Heavy (>22g),13–24 mo,Late (26–45)
u327,Ketapril,Male,17,25.0,40,60.46654541,1,15.466545410000002,34.37,Heavy (>22g),13–24 mo,Late (26–45)
u327,Ketapril,Male,17,25.0,45,66.26880133,2,21.268801330000002,47.26,Heavy (>22g),13–24 mo,Late (26–45)
u946,Propriva,Male,5,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
u946,Propriva,Male,5,30.0,5,45.9918078,1,0.9918077999999966,2.2,Heavy (>22g),0–6 mo,Early (0–10)
u946,Propriva,Male,5,30.0,10,46.73050592,1,1.7305059199999988,3.85,Heavy (>22g),0–6 mo,Early (0–10)
u946,Propriva,Male,5,30.0,15,47.67302921,1,2.673029210000003,5.94,Heavy (>22g),0–6 mo,Mid (11–25)
u946,Propriva,Male,5,30.0,20,49.11004966,1,4.110049660000001,9.13,Heavy (>22g),0–6 mo,Mid (11–25)
v199,Naftisol,Female,17,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
v289,Ketapril,Female,3,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
v289,Ketapril,Female,3,26.0,5,46.20446003,0,1.20446003,2.68,Heavy (>22g),0–6 mo,Early (0–10)
v289,Ketapril,Female,3,26.0,10,48.13348207,0,3.1334820699999995,6.96,Heavy (>22g),0–6 mo,Early (0–10)
v289,Ketapril,Female,3,26.0,15,52.60216564,0,7.602165640000003,16.89,Heavy (>22g),0–6 mo,Mid (11–25)
v289,Ketapril,Female,3,26.0,20,54.25005397,0,9.250053970000003,20.56,Heavy (>22g),0–6 mo,Mid (11–25)
v289,Ketapril,Female,3,26.0,25,56.72009545,0,11.720095450000002,26.04,Heavy (>22g),0–6 mo,Mid (11–25)
v295,Naftisol,Female,2,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
v295,Naftisol,Female,2,27.0,5,46.11181797,1,1.111817969999997,2.47,Heavy (>22g),0–6 mo,Early (0–10)
v295,Naftisol,Female,2,27.0,10,47.53946216,2,2.5394621599999994,5.64,Heavy (>22g),0–6 mo,Early (0–10)
v295,Naftisol,Female,2,27.0,15,50.66605391,2,5.666053910000002,12.59,Heavy (>22g),0–6 mo,Mid (11–25)
v295,Naftisol,Female,2,27.0,20,55.73137535,3,10.73137535,23.85,Heavy (>22g),0–6 mo,Mid (11–25)
v295,Naftisol,Female,2,27.0,25,57.69185918,3,12.691859180000002,28.2,Heavy (>22g),0–6 mo,Mid (11–25)
v295,Naftisol,Female,2,27.0,30,59.33377202,3,14.333772019999998,31.85,Heavy (>22g),0–6 mo,Late (26–45)
v295,Naftisol,Female,2,27.0,35,61.89315267,3,16.89315267,37.54,Heavy (>22g),0–6 mo,Late (26–45)
v295,Naftisol,Female,2,27.0,40,65.46607444,3,20.46607444,45.48,Heavy (>22g),0–6 mo,Late (26–45)
v339,Infubinol,Male,20,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
v339,Infubinol,Male,20,26.0,5,46.25011212,0,1.2501121199999972,2.78,Heavy (>22g),13–24 mo,Early (0–10)
v409,Placebo,Female,16,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
v409,Placebo,Female,16,25.0,5,46.22079642,0,1.2207964199999992,2.71,Heavy (>22g),13–24 mo,Early (0–10)
v409,Placebo,Female,16,25.0,10,50.64903842,1,5.649038419999997,12.55,Heavy (>22g),13–24 mo,Early (0–10)
v603,Ketapril,Female,22,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
v603,Ketapril,Female,22,30.0,5,46.01600593,0,1.0160059299999986,2.26,Heavy (>22g),13–24 mo,Early (0–10)
v603,Ketapril,Female,22,30.0,10,47.8305568,0,2.8305567999999965,6.29,Heavy (>22g),13–24 mo,Early (0–10)
v603,Ketapril,Female,22,30.0,15,52.10294744,0,7.102947440000001,15.78,Heavy (>22g),13–24 mo,Mid (11–25)
v603,Ketapril,Female,22,30.0,20,53.72124193,0,8.721241929999998,19.38,Heavy (>22g),13–24 mo,Mid (11–25)
v603,Ketapril,Female,22,30.0,25,56.07523001,1,11.075230009999999,24.61,Heavy (>22g),13–24 mo,Mid (11–25)
v603,Ketapril,Female,22,30.0,30,57.99055378,1,12.990553779999999,28.87,Heavy (>22g),13–24 mo,Late (26–45)
v603,Ketapril,Female,22,30.0,35,63.18943184,1,18.189431839999997,40.42,Heavy (>22g),13–24 mo,Late (26–45)
